1790187641.106479000	455873	7469023232
1790187641.629099000	458668	7514816512
1790187642.147027000	458528	7512522752
1790187642.663482000	470712	7712145408
1790187643.178918000	477561	7824359424
1790187643.698325000	477544	7824080896
1790187644.268763000	477613	7825211392
1790187645.081787000	366850	6010470400
1790187645.670280000	373723	6123077632
1790187646.195142000	368694	6040682496
1790187646.709052000	364994	5980061696
1790187647.230080000	365092	5981667328
1790187647.741028000	365235	5984010240
1790187648.258642000	365310	5985239040
1790187648.778903000	370954	6077710336
1790187649.294966000	664305	10883973120
1790187649.815681000	664995	10895278080
1790187650.330940000	657927	10779475968
1790187650.850392000	651182	10668965888
1790187651.360161000	662736	10858266624
1790187651.914984000	662770	10858823680
1790187652.435767000	655811	10744807424
1790187652.971784000	640525	10494361600
1790187653.482722000	639647	10479976448
1790187653.995996000	636719	10432004096
1790187654.507673000	629277	10310074368
1790187655.021804000	633107	10372825088
1790187655.544717000	658475	10788454400
1790187656.062035000	660969	10829316096
1790187656.582206000	657943	10779738112
1790187657.095963000	666679	10922868736
1790187657.616689000	662806	10859413504
1790187658.138071000	662448	10853548032
1790187658.653971000	662310	10851287040
1790187659.174520000	662279	10850779136
1790187659.689559000	662459	10853728256
1790187660.215355000	667376	10934288384
1790187660.728503000	667381	10934370304
1790187661.249949000	666414	10918526976
1790187661.783075000	657667	10775216128
1790187662.329176000	657853	10778263552
1790187662.864267000	657855	10778296320
1790187663.396439000	653308	10703798272
1790187663.921673000	653315	10703912960
1790187664.433260000	649489	10641227776
1790187664.944929000	649450	10640588800
1790187665.456683000	649406	10639867904
1790187665.974346000	653756	10711138304
1790187666.497056000	653952	10714349568
1790187667.017651000	653947	10714267648
1790187667.537033000	657773	10776952832
1790187668.057836000	662402	10852794368
1790187668.575996000	661459	10837344256
1790187669.088786000	660884	10827923456
1790187669.609011000	661580	10839326720
1790187670.125353000	540493	8855437312
1790187670.639850000	536735	8793866240
1790187671.160480000	536875	8796160000
1790187671.680948000	540517	8855830528
1790187672.201777000	536735	8793866240
1790187672.722708000	536237	8785707008
1790187673.235114000	540320	8852602880
1790187673.755896000	537130	8800337920
1790187674.267491000	533184	8735686656
1790187674.784338000	533204	8736014336
1790187675.305629000	538526	8823209984
1790187675.819435000	538465	8822210560
1790187676.343065000	533210	8736112640
1790187676.878175000	533220	8736276480
1790187677.399915000	537031	8798715904
1790187677.915317000	536959	8797536256
1790187678.427744000	536877	8796192768
1790187678.944532000	536758	8794243072
1790187679.465857000	533165	8735375360
1790187680.001085000	537046	8798961664
1790187680.542518000	537137	8800452608
1790187681.072463000	537126	8800272384
1790187681.591725000	536181	8784789504
1790187682.109870000	536281	8786427904
1790187682.628460000	528921	8665841664
1790187683.146451000	536740	8793948160
1790187683.663578000	539674	8842018816
1790187684.182259000	539676	8842051584
1790187684.698066000	532138	8718548992
1790187685.217944000	532994	8732573696
1790187685.732885000	532621	8726462464
1790187686.253136000	528792	8663728128
1790187686.772945000	532636	8726708224
1790187687.288136000	536438	8789000192
1790187687.809285000	533822	8746139648
1790187688.322769000	541466	8871378944
1790187688.842571000	544315	8918056960
1790187689.361506000	545418	8936128512
1790187689.881527000	545465	8936898560
1790187690.401412000	538659	8825389056
1790187690.921076000	538658	8825372672
1790187691.437966000	538714	8826290176
1790187691.953035000	538668	8825536512
1790187692.465982000	538698	8826028032
1790187692.997675000	538709	8826208256
1790187693.525932000	545622	8939470848
1790187694.056218000	534892	8763670528
1790187694.586191000	541411	8870477824
1790187695.115189000	541227	8867463168
1790187695.641917000	538302	8819539968
1790187696.172783000	548959	8994144256
1790187696.701540000	545274	8933769216
1790187697.240936000	542874	8894447616
1790187697.776168000	546544	8954576896
1790187698.300142000	545925	8944435200
1790187698.817779000	538599	8824406016
1790187699.335683000	542348	8885829632
1790187699.853465000	542354	8885927936
1790187700.372259000	538566	8823865344
1790187700.889158000	542250	8884224000
1790187701.405548000	546052	8946515968
1790187701.925097000	542352	8885895168
1790187702.443997000	541418	8870592512
1790187702.959776000	544330	8918302720
1790187703.500317000	546051	8946499584
1790187704.045594000	546870	8959918080
1790187704.603571000	545145	8931655680
1790187705.127294000	540478	8855191552
1790187705.640938000	540653	8858058752
1790187706.159981000	540923	8862482432
1790187706.677305000	541066	8864825344
1790187707.195189000	533389	8739045376
1790187707.710834000	537080	8799518720
1790187708.231424000	540715	8859074560
1790187708.745142000	537183	8801206272
1790187709.260173000	532273	8720760832
1790187709.782476000	543886	8911028224
1790187710.341491000	542903	8894922752
1790187710.881193000	535970	8781332480
1790187711.456142000	540647	8857960448
1790187711.973752000	536080	8783134720
1790187712.490528000	528468	8658419712
1790187713.007337000	532317	8721481728
1790187713.523399000	536099	8783446016
1790187714.042955000	532261	8720564224
1790187714.564065000	532267	8720662528
1790187715.083624000	538941	8830009344
1790187715.635433000	543451	8903901184
1790187716.178965000	543616	8906604544
1790187716.851905000	537038	8798830592
1790187717.435324000	542052	8880979968
1790187717.956305000	533524	8741257216
1790187718.472902000	536840	8795586560
1790187718.988244000	537794	8811216896
1790187719.509617000	542383	8886403072
1790187720.027193000	546387	8952004608
1790187720.549122000	541200	8867020800
1790187721.062479000	538435	8821719040
